Gf_Date,Gf_Apls_1_01_Description,Gf_Gift_ID,Gf_CnAdrPrf_State,Gf_Amount,Gf_CnBio_ID,Gf_Pks_1_01_Package_ID
5/28/15,Individual Contributions,103004,FL,5,114278,OG
5/15/15,Individual Contributions,102735,NY,50,114264,OG
5/18/15,Individual Contributions,102736,TX,10,103469,OG
5/21/15,Individual Contributions,102781,IN,10,113118,OG
5/21/15,Individual Contributions,102782,NJ,5,114222,OG
5/21/15,Individual Contributions,102783,TN,25,114273,OG
5/22/15,Individual Contributions,102784,MD,25,113012,OG
5/9/15,Individual Contributions,102576,IN,15,102175,OG
5/12/15,Individual Contributions,102633,VI,10,111383,OG
5/14/15,Individual Contributions,102731,OH,40,CW15360,OG
5/15/15,Individual Contributions,102732,AZ,25,9508,OG
5/15/15,Individual Contributions,102733,GA,100,114263,OG
5/15/15,Individual Contributions,102734,NY,312,113612,OG
5/4/15,Individual Contributions,102570,GA,50,103274,OG
5/6/15,Individual Contributions,102571,SC,10,114243,OG
5/6/15,Individual Contributions,102572,NJ,60,105649,OG
5/8/15,Individual Contributions,102573,NY,120,114244,OG
5/8/15,Individual Contributions,102574,MD,10,111762,OG
5/9/15,Individual Contributions,102575,VA,100,110597,OG
4/16/15,Individual Contributions,102494,SC,10,103482,OG
4/24/15,Individual Contributions,102495,VA,100,114231,OG
4/30/15,Individual Contributions,102566,NY,10,102181,OG
4/30/15,Individual Contributions,102567,VA,50,113444,OG
5/3/15,Individual Contributions,102568,CA,25,110579,OG
5/3/15,Individual Contributions,102569,CA,10,113135,OG
4/9/15,Individual Contributions,102488,IA,15,107950,OG
4/11/15,Individual Contributions,102489,FL,25,114228,OG
4/12/15,Individual Contributions,102490,TX,75,96167,OG
4/12/15,Individual Contributions,102491,CA,40,109819,OG
4/13/15,Individual Contributions,102492,MD,20,114229,OG
4/16/15,Individual Contributions,102493,CO,10,114230,OG
9/27/13,Individual Contributions,87659,AL,10,108276,OG
9/27/13,Individual Contributions,87660,FL,250,111299,OG
9/30/13,Individual Contributions,87661,MA,10,109535,OG
4/3/15,Individual Contributions,102485,CA,10,113135,OG
4/3/15,Individual Contributions,102486,CO,100,114226,OG
4/6/15,Individual Contributions,102487,OH,5,114227,OG
9/25/13,Individual Contributions,87653,NY,25,22466,OG
9/25/13,Individual Contributions,87655,MI,25,111243,OG
9/25/13,Individual Contributions,87656,FL,50,102432,OG
9/26/13,Individual Contributions,87657,OR,50,110835,OG
9/26/13,Individual Contributions,87658,CA,10,111298,OG
9/19/13,Individual Contributions,87583,MI,25,111289,OG
9/20/13,Individual Contributions,87584,NY,100,111290,OG
9/20/13,Individual Contributions,87585,CA,25,99527,OG
9/22/13,Individual Contributions,87586,MD,10,108395,OG
9/10/13,Individual Contributions,87361,CA,10,77555,OG
9/10/13,Individual Contributions,87362,MD,20,101125,OG
9/14/13,Individual Contributions,87561,MA,2.48,110611,OG
9/13/13,Individual Contributions,87562,TX,25,111287,OG
9/15/13,Individual Contributions,87563,OK,100,110995,OG
9/19/13,Individual Contributions,87564,AZ,25,111288,OG
9/3/13,Individual Contributions,87341,PA,50,103294,OG
9/5/13,Individual Contributions,87343,CA,5,111238,OG
8/1/13,Individual Contributions,87344,FL,25,111259,OG
9/9/13,Individual Contributions,87359,NY,100,2978,OG
9/10/13,Individual Contributions,87360,TX,20,103422,OG
8/28/13,Individual Contributions,87335,IL,100,92795,OG
8/30/13,Individual Contributions,87336,MA,10,109535,OG
8/31/13,Individual Contributions,87337,NY,25,108173,OG
9/1/13,Individual Contributions,87338,MA,25,100171,OG
9/1/13,Individual Contributions,87339,CA,50,111258,OG
9/2/13,Individual Contributions,87340,TX,50,96167,OG
8/23/13,Individual Contributions,87078,FL,25,105907,OG
8/24/13,Individual Contributions,87079,TX,10,111241,OG
8/24/13,Individual Contributions,87080,MA,2.48,110611,OG
8/24/13,Individual Contributions,87081,TX,25,111242,OG
8/25/13,Individual Contributions,87082,NY,25,22466,OG
8/25/13,Individual Contributions,87083,MI,25,111243,OG
8/13/13,Individual Contributions,87072,MO,50,34856,OG
8/15/13,Individual Contributions,87073,LA,45,111239,OG
8/16/13,Individual Contributions,87074,MI,25,104200,OG
8/18/13,Individual Contributions,87075,VA,25,110742,OG
8/22/13,Individual Contributions,87076,OH,50,31135,OG
8/23/13,Individual Contributions,87077,NY,50,111240,OG
8/1/13,Individual Contributions,87066,MA,25,100171,OG
8/3/13,Individual Contributions,87067,PA,50,103294,OG
8/5/13,Individual Contributions,87068,CA,5,111238,OG
8/9/13,Individual Contributions,87069,VA,100,110597,OG
8/10/13,Individual Contributions,87070,MD,20,101125,OG
8/10/13,Individual Contributions,87071,TX,20,103422,OG
8/26/13,Individual Contributions,87060,CA,25,110579,OG
8/15/13,Individual Contributions,87062,OK,100,110995,OG
8/10/13,Individual Contributions,87063,CA,10,77555,OG
7/31/13,Individual Contributions,87064,PA,5,93960,OG
7/31/13,Individual Contributions,87065,TX,25,111237,OG
8/18/13,Individual Contributions,87053,CA,100,94693,OG
8/14/13,Individual Contributions,87054,PA,250,95642,OG
8/6/13,Individual Contributions,87055,FL,250,111236,OG
7/31/13,Individual Contributions,87056,CA,250,109527,OG
7/14/13,Individual Contributions,87057,CT,100,110993,OG
8/26/13,Individual Contributions,87059,OR,50,110835,OG
8/19/13,Individual Contributions,87047,NC,250,108275,OG
8/19/13,Individual Contributions,87048,CA,100,111155,OG
8/22/13,Individual Contributions,87049,MD,10,108395,OG
8/22/13,Individual Contributions,87050,VA,2500,111234,OG
8/24/13,Individual Contributions,87051,NY,100,17297,OG
8/24/13,Individual Contributions,87052,MD,100,111235,OG
12/7/15,Individual Contributions,105901,MD,100,114659,OG
12/7/15,Individual Contributions,105902,NC,150,31318,OG
12/7/15,Individual Contributions,105903,OR,1000,113791,OG
12/8/15,Individual Contributions,105904,NY,50,22253,OG
12/8/15,Individual Contributions,105905,MD,10,111762,OG
12/8/15,Individual Contributions,105906,CA,200,92855,OG
12/4/15,Individual Contributions,105895,CA,20,114656,OG
12/5/15,Individual Contributions,105896,NY,10,114352,OG
12/5/15,Individual Contributions,105897,NY,150,17297,OG
12/6/15,Individual Contributions,105898,VA,100,114657,OG
12/6/15,Individual Contributions,105899,VA,35,114658,OG
12/8/15,Individual Contributions,105900,CA,25,114625,OG
12/1/15,Individual Contributions,105889,DC,25,25351,OG
12/1/15,Individual Contributions,105890,FL,100,73390,OG
12/2/15,Individual Contributions,105891,TX,20,104615,OG
12/3/15,Individual Contributions,105892,CA,10,113135,OG
12/3/15,Individual Contributions,105893,VA,500,Conf2033,OG
12/4/15,Individual Contributions,105894,PA,100,12393,OG
12/1/15,Individual Contributions,105883,WI,10,114651,OG
12/1/15,Individual Contributions,105884,IL,25,114652,OG
12/1/15,Individual Contributions,105885,IL,10,114653,OG
12/1/15,Individual Contributions,105886,VA,100,109320,OG
12/1/15,Individual Contributions,105887,VA,5,114654,OG
12/1/15,Individual Contributions,105888,CA,25,77555,OG
12/1/15,Individual Contributions,105877,VA,5,114648,OG
12/1/15,Individual Contributions,105878,NY,100,111747,OG
12/1/15,Individual Contributions,105879,NY,50,114649,OG
12/1/15,Individual Contributions,105880,DC,100,107642,OG
12/1/15,Individual Contributions,105881,PA,25,61648,OG
12/1/15,Individual Contributions,105882,GA,20,114650,OG
11/25/15,Individual Contributions,105871,MI,50,9101,OG
11/26/15,Individual Contributions,105872,MA,10,114336,OG
11/30/15,Individual Contributions,105873,TX,200,113033,OG
11/30/15,Individual Contributions,105874,VA,100,107740,OG
11/30/15,Individual Contributions,105875,MD,75,26265,OG
12/1/15,Individual Contributions,105876,WV,50,111716,OG
11/21/15,Individual Contributions,105669,NJ,5,114222,OG
11/23/15,Individual Contributions,105670,CA,50,114625,OG
11/24/15,Individual Contributions,105867,NY,50,114646,OG
11/24/15,Individual Contributions,105868,CA,20,114647,OG
11/25/15,Individual Contributions,105869,AL,100,106639,OG
11/25/15,Individual Contributions,105870,IL,30,103501,OG
11/18/15,Individual Contributions,105663,MI,100,109539,OG
11/18/15,Individual Contributions,105664,GA,25,114622,OG
11/19/15,Individual Contributions,105665,TX,5,114623,OG
11/19/15,Individual Contributions,105666,CA,100,107701,OG
11/20/15,Individual Contributions,105667,PA,35,88297,OG
11/21/15,Individual Contributions,105668,GA,100,114624,OG
4/1/15,Individual Contributions,102481,DC,25,111757,OG
4/1/15,Individual Contributions,102482,IL,10,113515,OG
4/1/15,Individual Contributions,102483,NJ,50,60694,OG
4/16/15,Individual Contributions,102484,CA,10,113135,OG
11/17/15,Individual Contributions,105660,CA,50,113986,OG
11/17/15,Individual Contributions,105661,CA,1000,110777,OG
3/24/15,Individual Contributions,102475,NY,308,114224,OG
3/25/15,Individual Contributions,102476,TX,100,113033,OG
3/25/15,Individual Contributions,102477,NJ,60,105649,OG
4/6/15,Individual Contributions,102478,NJ,60,105649,OG
3/30/15,Individual Contributions,102479,TX,1000,97054,OG
3/30/15,Individual Contributions,102480,WI,50,114225,OG
3/20/15,Individual Contributions,102470,NY,10,114221,OG
3/21/15,Individual Contributions,102472,NJ,5,114222,OG
4/21/15,Individual Contributions,102473,NJ,5,114222,OG
3/21/15,Individual Contributions,102474,FL,5,114223,OG
3/5/15,Individual Contributions,102463,GA,50,113136,OG
3/5/15,Individual Contributions,102464,MI,40,CW16775,OG
3/7/15,Individual Contributions,102465,MD,10,111762,OG
3/7/15,Individual Contributions,102466,NY,5,97500,OG
3/18/15,Individual Contributions,102467,NC,10,114220,OG
3/19/15,Individual Contributions,102468,CA,50,102924,OG
2/28/15,Individual Contributions,102456,VA,50,113444,OG
2/28/15,Individual Contributions,102459,FL,50,15636,OG
2/28/15,Individual Contributions,102460,GA,20,114219,OG
3/3/15,Individual Contributions,102461,MD,5,112347,OG
2/26/15,Individual Contributions,102449,MI,50,58878,OG
2/28/15,Individual Contributions,102450,NY,10,102181,OG
3/31/15,Individual Contributions,102451,NY,10,102181,OG
2/28/15,Individual Contributions,102452,FL,10,113013,OG
3/28/15,Individual Contributions,102453,FL,10,113013,OG
4/28/15,Individual Contributions,102454,FL,10,113013,OG
3/3/15,Individual Contributions,102443,CA,25,110579,OG
4/3/15,Individual Contributions,102444,CA,25,110579,OG
2/26/15,Individual Contributions,102446,CA,50,110579,OG
3/26/15,Individual Contributions,102447,CA,50,110579,OG
4/26/15,Individual Contributions,102448,CA,50,110579,OG
2/24/15,Individual Contributions,102437,TX,20,103422,OG
3/24/15,Individual Contributions,102438,TX,20,103422,OG
4/24/15,Individual Contributions,102439,TX,20,103422,OG
2/25/15,Individual Contributions,102440,MI,25,111243,OG
3/25/15,Individual Contributions,102441,MI,25,111243,OG
4/25/15,Individual Contributions,102442,MI,25,111243,OG
2/22/15,Individual Contributions,102429,MD,25,113012,OG
3/22/15,Individual Contributions,102430,MD,25,113012,OG
4/22/15,Individual Contributions,102431,MD,25,113012,OG
2/24/15,Individual Contributions,102435,CA,20,109871,OG
2/14/15,Individual Contributions,102423,NJ,10,113405,OG
4/2/15,Individual Contributions,102424,NJ,20,113405,OG
2/16/15,Individual Contributions,102425,MD,50,112929,OG
2/21/15,Individual Contributions,102426,IN,10,113118,OG
3/21/15,Individual Contributions,102427,IN,10,113118,OG
4/21/15,Individual Contributions,102428,IN,10,113118,OG
3/9/15,Individual Contributions,102417,IN,15,102175,OG
4/9/15,Individual Contributions,102418,IN,15,102175,OG
2/12/15,Individual Contributions,102419,VI,10,111383,OG
3/12/15,Individual Contributions,102420,VI,10,111383,OG
4/12/15,Individual Contributions,102421,VI,10,111383,OG
2/14/15,Individual Contributions,102422,NY,10,107775,OG
11/13/15,Individual Contributions,105425,DC,180,114596,OG
11/15/15,Individual Contributions,105426,NY,25,54563,OG
2/9/15,Individual Contributions,102413,VA,100,110597,OG
3/9/15,Individual Contributions,102414,VA,100,110597,OG
4/9/15,Individual Contributions,102415,VA,100,110597,OG
2/9/15,Individual Contributions,102416,IN,15,102175,OG
11/10/15,Individual Contributions,105350,TX,20,103422,OG
11/10/15,Individual Contributions,105351,OH,25,114298,OG
11/10/15,Individual Contributions,105352,MD,20,113027,OG
11/11/15,Individual Contributions,105353,CA,5000,102714,OG
11/12/15,Individual Contributions,105423,CA,5,108554,OG
11/12/15,Individual Contributions,105424,GA,10,114595,OG
11/1/15,Individual Contributions,105245,OH,125,114551,OG
11/2/15,Individual Contributions,105246,TX,200,113033,OG
11/2/15,Individual Contributions,105247,CA,100,109503,OG
11/3/15,Individual Contributions,105248,CA,10,113135,OG
11/5/15,Individual Contributions,105348,NY,10,114352,OG
11/9/15,Individual Contributions,105349,VA,100,110597,OG
10/21/15,Individual Contributions,105239,NJ,5,114222,OG
10/23/15,Individual Contributions,105240,NJ,10,113405,OG
10/25/15,Individual Contributions,105241,IL,125,83585,OG
10/26/15,Individual Contributions,105242,MA,10,114336,OG
10/27/15,Individual Contributions,105243,FL,25,105619,OG
10/30/15,Individual Contributions,105244,NC,21,114550,OG
10/11/15,Individual Contributions,104549,LA,1000,102760,OG
10/12/15,Individual Contributions,104550,VI,10,111383,OG
10/12/15,Individual Contributions,104551,CA,5,108554,OG
10/12/15,Individual Contributions,104552,VA,75,114359,OG
10/20/15,Individual Contributions,105237,VA,250,114549,OG
10/20/15,Individual Contributions,105238,CA,50,102924,OG
10/5/15,Individual Contributions,104461,NY,10,114352,OG
10/9/15,Individual Contributions,104544,VA,100,110597,OG
10/9/15,Individual Contributions,104545,IN,15,102175,OG
10/9/15,Individual Contributions,104546,NC,50,114358,OG
10/10/15,Individual Contributions,104547,TX,20,103422,OG
10/10/15,Individual Contributions,104548,OH,25,114298,OG
9/26/15,Individual Contributions,104360,MA,10,114336,OG
9/28/15,Individual Contributions,104456,CA,45,111152,OG
9/29/15,Individual Contributions,104457,TX,200,113033,OG
9/30/15,Individual Contributions,104458,LA,35,113553,OG
10/3/15,Individual Contributions,104459,CA,10,113135,OG
10/3/15,Individual Contributions,104460,VA,20,114357,OG
9/21/15,Individual Contributions,104354,NJ,5,114222,OG
9/22/15,Individual Contributions,104355,MD,25,113012,OG
9/22/15,Individual Contributions,104356,TX,25,114354,OG
9/24/15,Individual Contributions,104357,TX,20,103422,OG
9/24/15,Individual Contributions,104358,AZ,10,114355,OG
9/25/15,Individual Contributions,104359,TX,10,111241,OG
9/10/15,Individual Contributions,104348,NY,100,114353,OG
9/10/15,Individual Contributions,104349,NC,17,92402,OG
9/12/15,Individual Contributions,104350,VI,10,111383,OG
9/12/15,Individual Contributions,104351,CA,5,108554,OG
9/20/15,Individual Contributions,104352,NY,35,20342,OG
9/20/15,Individual Contributions,104353,NY,10,63056,OG
9/5/15,Individual Contributions,104342,GA,50,113136,OG
9/5/15,Individual Contributions,104343,NY,10,114352,OG
9/9/15,Individual Contributions,104344,VA,100,110597,OG
9/9/15,Individual Contributions,104345,IN,15,102175,OG
9/10/15,Individual Contributions,104346,TX,20,103422,OG
9/10/15,Individual Contributions,104347,OH,25,114298,OG
9/3/15,Individual Contributions,104338,CA,10,113135,OG
9/3/15,Individual Contributions,104339,MD,630,97048,OG
9/4/15,Individual Contributions,104340,MT,50,103788,OG
9/5/15,Individual Contributions,104341,CA,5,111238,OG
8/30/15,Individual Contributions,104145,CO,75,74663,OG
8/30/15,Individual Contributions,104146,CA,30,114338,OG
8/30/15,Individual Contributions,104147,NJ,50,114339,OG
8/31/15,Individual Contributions,104148,NY,10,102181,OG
8/31/15,Individual Contributions,104149,TX,100,113033,OG
8/31/15,Individual Contributions,104150,OH,10,114340,OG
8/23/15,Individual Contributions,104139,MD,200,58602,OG
8/24/15,Individual Contributions,104140,TX,20,103422,OG
8/26/15,Individual Contributions,104141,MA,10,114336,OG
8/30/15,Individual Contributions,104142,VA,50,113444,OG
8/30/15,Individual Contributions,104143,NY,20,114337,OG
8/30/15,Individual Contributions,104144,NY,20,114337,OG
8/20/15,Individual Contributions,104133,NJ,15,113405,OG
8/21/15,Individual Contributions,104134,NJ,5,114222,OG
8/22/15,Individual Contributions,104135,MD,25,113012,OG
8/22/15,Individual Contributions,104136,TX,500,114334,OG
8/22/15,Individual Contributions,104137,GA,10,114335,OG
8/22/15,Individual Contributions,104138,DC,200,7569,OG
8/9/15,Individual Contributions,104127,IN,15,102175,OG
8/10/15,Individual Contributions,104128,TX,20,103422,OG
8/10/15,Individual Contributions,104129,OH,25,114298,OG
8/11/15,Individual Contributions,104130,IL,100,110994,OG
8/12/15,Individual Contributions,104131,VI,10,111383,OG
8/12/15,Individual Contributions,104132,CA,5,108554,OG
7/28/15,Individual Contributions,104121,FL,10,113013,OG
7/30/15,Individual Contributions,104122,VA,50,113444,OG
7/31/15,Individual Contributions,104123,NY,10,102181,OG
8/3/15,Individual Contributions,104124,CA,25,110579,OG
8/3/15,Individual Contributions,104125,CA,10,113135,OG
8/9/15,Individual Contributions,104126,VA,100,110597,OG
7/26/13,Individual Contributions,87042,OR,50,110835,OG
7/27/13,Individual Contributions,87044,NY,25,22466,OG
7/29/13,Individual Contributions,87045,MA,2.48,110611,OG
7/30/13,Individual Contributions,87046,MA,10,109535,OG
7/24/15,Individual Contributions,104119,TX,20,103422,OG
7/26/15,Individual Contributions,104120,CA,50,110579,OG
7/20/13,Individual Contributions,87036,TX,50,111231,OG
7/21/13,Individual Contributions,87037,PA,25,111232,OG
7/22/13,Individual Contributions,87038,MD,10,108395,OG
7/23/13,Individual Contributions,87039,NY,35,111233,OG
7/24/13,Individual Contributions,87040,AR,10,82721,OG
7/26/13,Individual Contributions,87041,CA,25,110579,OG
7/14/13,Individual Contributions,86380,PA,10,110998,OG
7/13/13,Individual Contributions,86381,CA,25,110999,OG
7/12/13,Individual Contributions,86382,FL,13,99000,OG
8/8/13,Individual Contributions,86757,IL,100,54770,OG
7/10/13,Individual Contributions,86167,VA,0,103487,OG
7/17/13,Individual Contributions,87032,IL,25,111229,OG
7/14/13,Individual Contributions,86374,NY,250,108280,OG
7/14/13,Individual Contributions,86375,IL,50,110994,OG
7/15/13,Individual Contributions,86376,OK,100,110995,OG
7/15/13,Individual Contributions,86377,NY,25,97208,OG
7/15/13,Individual Contributions,86378,NC,25,110996,OG
7/14/13,Individual Contributions,86379,FL,25,110997,OG
7/10/13,Individual Contributions,86162,MI,50,9101,OG
7/10/13,Individual Contributions,86163,NY,100,110875,OG
7/10/13,Individual Contributions,86164,CA,10,77555,OG
7/10/13,Individual Contributions,86165,TX,20,103422,OG
7/10/13,Individual Contributions,86166,MD,20,101125,OG
7/9/13,Individual Contributions,86168,VA,100,110597,OG
7/7/13,Individual Contributions,86135,CO,75,74663,OG
7/7/13,Individual Contributions,86136,FL,25,110872,OG
7/4/13,Individual Contributions,86137,MD,25,104475,OG
7/3/13,Individual Contributions,86138,LA,250,CW17192,OG
7/3/13,Individual Contributions,86139,PA,50,103294,OG
7/1/13,Individual Contributions,86129,MA,25,100171,OG
6/30/13,Individual Contributions,86130,MD,50,Conf2727,OG
6/30/13,Individual Contributions,86131,VA,50,110870,OG
6/30/13,Individual Contributions,86132,IL,50,73380,OG
6/30/13,Individual Contributions,86133,GA,50,51073,OG
6/30/13,Individual Contributions,86134,VA,100,110871,OG
6/30/13,Individual Contributions,86002,CT,100,84628,OG
6/30/13,Individual Contributions,86003,LA,15,110849,OG
6/27/13,Individual Contributions,86009,CA,50,104002,OG
6/27/13,Individual Contributions,86010,CA,25,105450,OG
7/8/13,Individual Contributions,86117,MO,100,110868,OG
7/1/13,Individual Contributions,86128,CA,1000,110869,OG
6/30/13,Individual Contributions,85996,PA,150,110846,OG
6/30/13,Individual Contributions,85997,PA,500,110847,OG
6/30/13,Individual Contributions,85998,NY,50,110848,OG
6/30/13,Individual Contributions,85999,NY,100,3129,OG
6/30/13,Individual Contributions,86000,FL,17.31,105616,OG
6/30/13,Individual Contributions,86001,LA,5,107716,OG
6/29/13,Individual Contributions,85990,MD,25,101125,OG
6/28/13,Individual Contributions,85991,IL,50,CW16795,OG
6/28/13,Individual Contributions,85992,DC,25,110845,OG
6/29/13,Individual Contributions,85993,GA,100,107717,OG
6/29/13,Individual Contributions,85994,NY,100,95766,OG
6/30/13,Individual Contributions,85995,MA,10,109535,OG
6/28/13,Individual Contributions,85984,NJ,100,110842,OG
6/28/13,Individual Contributions,85985,OH,50,110843,OG
6/28/13,Individual Contributions,85986,CA,100,103330,OG
6/28/13,Individual Contributions,85987,NY,25,107786,OG
6/28/13,Individual Contributions,85988,TX,25,110844,OG
6/28/13,Individual Contributions,85989,IL,25,53793,OG
6/26/13,Individual Contributions,85977,TX,100,110838,OG
6/27/13,Individual Contributions,85979,VA,50,110839,OG
6/27/13,Individual Contributions,85980,IA,250,29553,OG
6/27/13,Individual Contributions,85981,MD,100,110840,OG
6/27/13,Individual Contributions,85982,OH,1,75455,OG
6/27/13,Individual Contributions,85983,DC,25,110841,OG
6/24/13,Individual Contributions,85971,CA,50,109503,OG
6/25/13,Individual Contributions,85972,VA,100,110597,OG
6/26/13,Individual Contributions,85973,CA,25,110579,OG
6/26/13,Individual Contributions,85974,OR,50,110835,OG
6/26/13,Individual Contributions,85975,VA,30,110836,OG
6/26/13,Individual Contributions,85976,NJ,10,110837,OG
12/9/13,Individual Contributions,89356,VA,100,110597,OG
6/18/13,Individual Contributions,85966,NJ,50,110834,OG
6/19/13,Individual Contributions,85967,CA,100,102908,OG
6/22/13,Individual Contributions,85968,MD,10,108395,OG
6/23/13,Individual Contributions,85969,MT,50,103788,OG
6/24/13,Individual Contributions,85970,AR,10,82721,OG
12/5/13,Individual Contributions,89350,CA,5,111238,OG
12/5/13,Individual Contributions,89351,TX,10,111241,OG
12/6/13,Individual Contributions,89352,NY,10,111351,OG
12/6/13,Individual Contributions,89353,NY,25,75270,OG
12/6/13,Individual Contributions,89354,NC,500,111443,OG
12/8/13,Individual Contributions,89355,MD,100,26099,OG
11/30/13,Individual Contributions,89343,NJ,50,108399,OG
12/1/13,Individual Contributions,89345,NY,25,19119,OG
12/2/13,Individual Contributions,89346,MD,500,97048,OG
12/3/13,Individual Contributions,89347,PA,50,103294,OG
12/3/13,Individual Contributions,89348,MD,100,96930,OG
12/4/13,Individual Contributions,89349,MI,50,69339,OG
11/26/13,Individual Contributions,89335,CA,25,110579,OG
11/28/13,Individual Contributions,89338,DC,20,109530,OG
11/28/13,Individual Contributions,89339,MD,10,111441,OG
11/29/13,Individual Contributions,89340,NY,25,47653,OG
11/30/13,Individual Contributions,89341,NY,25,108173,OG
11/30/13,Individual Contributions,89342,MA,10,109535,OG
11/25/13,Individual Contributions,89056,VI,10,111383,OG
11/22/13,Individual Contributions,89057,MD,10,108395,OG
11/24/13,Individual Contributions,89058,CA,50,111384,OG
11/25/13,Individual Contributions,89067,NY,25,22466,OG
11/25/13,Individual Contributions,89068,MI,25,111243,OG
11/25/13,Individual Contributions,89069,FL,5,101568,OG
11/16/13,Individual Contributions,88919,FL,25,107756,OG
11/19/13,Individual Contributions,88941,AZ,25,111288,OG
11/20/13,Individual Contributions,88942,NY,25,95849,OG
11/21/13,Individual Contributions,88945,CA,100,110869,OG
11/21/13,Individual Contributions,88946,KY,30,111364,OG
11/11/13,Individual Contributions,88913,CA,250,83950,OG
11/12/13,Individual Contributions,88914,NY,20,85036,OG
11/12/13,Individual Contributions,88915,PA,25,88297,OG
11/15/13,Individual Contributions,88916,OK,100,110995,OG
11/15/13,Individual Contributions,88917,DC,200,7569,OG
11/16/13,Individual Contributions,88918,PA,50,26000,OG
11/5/13,Individual Contributions,88687,CA,5,111238,OG
11/4/13,Individual Contributions,88688,MD,250,93028,OG
11/9/13,Individual Contributions,88823,VA,100,110597,OG
11/10/13,Individual Contributions,88824,TX,20,103422,OG
11/10/13,Individual Contributions,88825,CA,10,77555,OG
11/11/13,Individual Contributions,88826,CA,200,92855,OG
10/31/13,Individual Contributions,88443,MA,10,109535,OG
11/3/13,Individual Contributions,88633,PA,50,103294,OG
11/1/13,Individual Contributions,88634,GA,50,108432,OG
11/7/13,Individual Contributions,88685,NY,10,111351,OG
11/6/13,Individual Contributions,88686,MA,2.75,110611,OG
10/24/13,Individual Contributions,88238,NY,10,109163,OG
10/27/13,Individual Contributions,88438,VA,25,110742,OG
10/28/13,Individual Contributions,88439,CT,50,111322,OG
10/28/13,Individual Contributions,88440,IL,100,73380,OG
10/29/13,Individual Contributions,88441,MD,100,111323,OG
10/29/13,Individual Contributions,88442,MA,25,109820,OG
10/25/13,Individual Contributions,88232,NY,25,85154,OG
10/25/13,Individual Contributions,88233,FL,100,101568,OG
10/25/13,Individual Contributions,88234,MI,25,111243,OG
10/25/13,Individual Contributions,88235,NY,25,22466,OG
10/25/13,Individual Contributions,88236,OH,10,110586,OG
10/24/13,Individual Contributions,88237,NY,250,66108,OG
10/21/13,Individual Contributions,88226,VA,100,107722,OG
10/22/13,Individual Contributions,88227,MD,10,108395,OG
10/23/13,Individual Contributions,88228,NY,150,111290,OG
10/27/13,Individual Contributions,88229,AL,10,108276,OG
9/26/13,Individual Contributions,88230,CA,25,110579,OG
10/26/13,Individual Contributions,88231,CA,25,110579,OG
10/5/13,Individual Contributions,87713,CA,5,111238,OG
10/10/13,Individual Contributions,87796,TX,20,103422,OG
10/10/13,Individual Contributions,87797,CA,10,77555,OG
10/11/13,Individual Contributions,87798,IA,10,107950,OG
10/15/13,Individual Contributions,87820,OK,100,110995,OG
10/19/13,Individual Contributions,88225,AZ,25,111288,OG
11/19/14,Individual Contributions,98061,NY,100,43707,OG
10/1/13,Individual Contributions,87708,MA,25,100171,OG
10/1/13,Individual Contributions,87709,LA,2000,102760,OG
10/1/13,Individual Contributions,87710,TX,25,111304,OG
10/3/13,Individual Contributions,87711,PA,50,103294,OG
10/4/13,Individual Contributions,87712,FL,250,111299,OG
11/12/14,Individual Contributions,97786,VI,10,111383,OG
11/14/14,Individual Contributions,98056,NJ,5,113405,OG
11/14/14,Individual Contributions,98057,NY,260,113612,OG
11/15/14,Individual Contributions,98058,MD,50,26099,OG
11/16/14,Individual Contributions,98059,LA,5,113613,OG
11/19/14,Individual Contributions,98060,CT,50,113614,OG
11/7/14,Individual Contributions,97764,TX,25,102925,OG
11/7/14,Individual Contributions,97765,NJ,10,113405,OG
11/9/14,Individual Contributions,97766,IN,15,102175,OG
11/9/14,Individual Contributions,97767,VA,100,110597,OG
11/7/14,Individual Contributions,97768,VA,50,113444,OG
11/10/14,Individual Contributions,97785,CA,200,92855,OG
11/3/14,Individual Contributions,97626,NJ,10,113405,OG
11/4/14,Individual Contributions,97627,GA,50,112053,OG
11/5/14,Individual Contributions,97628,NJ,60,105649,OG
11/5/14,Individual Contributions,97629,FL,18,102384,OG
11/7/14,Individual Contributions,97762,NM,25,111791,OG
11/6/14,Individual Contributions,97763,CA,1000,113560,OG
11/2/14,Individual Contributions,97620,IL,10,113515,OG
11/3/14,Individual Contributions,97621,PA,50,103294,OG
11/3/14,Individual Contributions,97622,CA,25,110579,OG
11/3/14,Individual Contributions,97623,CA,10,113135,OG
11/3/14,Individual Contributions,97624,TX,125,113033,OG
11/6/14,Individual Contributions,97625,MO,5,113516,OG
10/28/14,Individual Contributions,97614,TN,5,113514,OG
10/30/14,Individual Contributions,97615,MA,10,109535,OG
10/30/14,Individual Contributions,97616,NJ,5,113405,OG
10/31/14,Individual Contributions,97617,NY,10,102181,OG
11/1/14,Individual Contributions,97618,MI,35,58878,OG
11/1/14,Individual Contributions,97619,GA,50,105917,OG
10/22/14,Individual Contributions,97608,MD,25,113012,OG
10/22/14,Individual Contributions,97609,NJ,5,113405,OG
10/25/14,Individual Contributions,97610,MI,25,111243,OG
10/25/14,Individual Contributions,97611,NY,110,112336,OG
10/27/14,Individual Contributions,97612,NJ,5,113405,OG
10/28/14,Individual Contributions,97613,FL,10,113013,OG
