DonorID,StateCode,CountyCode,TractCode,MSA,CensusYear
109894,47,037,0126.00,34980,2015
98861,47,037,0194.00,34980,2015
106350,47,037,0138.00,34980,2015
80852,47,037,0194.00,34980,2015
83112,47,037,0142.00,34980,2015
28537,47,037,0142.00,34980,2015
29849,47,037,0138.00,34980,2015
85850,47,037,0139.00,34980,2015
91479,47,037,0138.00,34980,2015
CW15093,47,037,0143.00,34980,2015
102815,47,037,0139.00,34980,2015
76226,47,037,0137.00,34980,2015
71773,47,037,0143.00,34980,2015
65905,47,037,0143.00,34980,2015
81566,47,037,0138.00,34980,2015
69553,47,037,0142.00,34980,2015
64564,47,037,0142.00,34980,2015
88369,47,037,0137.00,34980,2015
69865,47,037,0136.02,34980,2015
67907,47,037,0136.01,34980,2015
CW19213,47,037,0182.02,34980,2015
64185,47,037,0136.01,34980,2015
77721,47,037,0136.01,34980,2015
73531,47,037,0134.00,34980,2015
CW22724,47,037,0134.00,34980,2015
9011,47,037,0136.02,34980,2015
69370,47,037,0143.00,34980,2015
86526,47,037,0182.02,34980,2015
84469,47,037,0160.00,34980,2015
68556,47,037,0196.00,34980,2015
66085,47,037,0160.00,34980,2015
70487,47,037,0195.00,34980,2015
29865,47,037,0190.06,34980,2015
81305,47,037,0191.06,34980,2015
CW16399,47,037,0190.04,34980,2015
90172,47,037,0189.01,34980,2015
91671,47,037,0190.05,34980,2015
69407,47,037,0191.15,34980,2015
65053,47,037,0191.16,34980,2015
75459,47,037,0191.16,34980,2015
71066,47,037,0190.06,34980,2015
113335,47,037,0190.03,34980,2015
65410,47,037,0191.15,34980,2015
66425,47,037,0191.16,34980,2015
CW20490,47,037,0191.06,34980,2015
105884,47,037,0191.15,34980,2015
89155,47,037,0191.14,34980,2015
79486,47,037,0191.15,34980,2015
76104,47,037,0191.12,34980,2015
91864,47,037,0190.03,34980,2015
78960,47,037,0190.06,34980,2015
78639,47,037,0174.02,34980,2015
67970,47,037,0190.06,34980,2015
66645,47,037,0191.16,34980,2015
68695,47,037,0163.00,34980,2015
64650,47,037,0163.00,34980,2015
98097,47,037,0164.00,34980,2015
108815,47,037,0163.00,34980,2015
CW14258,47,037,0169.00,34980,2015
83987,47,037,0168.00,34980,2015
67631,47,037,0166.00,34980,2015
29875,47,037,0169.00,34980,2015
64879,47,037,0163.00,34980,2015
79557,47,037,0152.00,34980,2015
72738,47,037,0156.25,34980,2015
81569,47,037,0152.00,34980,2015
84476,47,037,0151.00,34980,2015
66911,47,037,0156.25,34980,2015
CW17489,47,037,0156.25,34980,2015
80139,47,037,0156.25,34980,2015
81012,47,037,0151.00,34980,2015
CW19569,47,037,0178.00,34980,2015
76129,47,187,0504.04,34980,2015
104492,47,037,0186.01,34980,2015
67635,47,037,0179.02,34980,2015
7799,47,037,0179.02,34980,2015
29884,47,037,0186.02,34980,2015
29888,47,037,0180.00,34980,2015
64501,47,037,0177.02,34980,2015
84083,47,037,0114.00,34980,2015
83000,47,037,0114.00,34980,2015
CW15654,47,037,0114.00,34980,2015
70151,47,037,0111.00,34980,2015
69236,47,037,0114.00,34980,2015
91904,47,037,0110.02,34980,2015
84508,47,037,0115.00,34980,2015
70357,47,037,0110.02,34980,2015
84689,47,037,0114.00,34980,2015
80172,47,037,0114.00,34980,2015
32958,47,037,0114.00,34980,2015
84563,47,037,0114.00,34980,2015
91421,47,037,0114.00,34980,2015
97548,47,037,0156.18,34980,2015
76760,47,037,0158.04,34980,2015
40404,47,037,0156.12,34980,2015
67690,47,037,0156.12,34980,2015
85587,47,037,0156.17,34980,2015
CW13891,47,037,0156.12,34980,2015
29896,47,037,0156.17,34980,2015
72025,47,037,0156.20,34980,2015
90110,47,037,0156.18,34980,2015
104285,47,037,0156.18,34980,2015
CW20507,47,037,0156.17,34980,2015
40054,47,037,0158.03,34980,2015
67111,47,037,0156.17,34980,2015
75764,47,037,0156.12,34980,2015
91113,47,037,0156.12,34980,2015
81022,47,037,0158.04,34980,2015
66975,47,037,0101.05,34980,2015
73347,47,037,0128.01,34980,2015
98432,47,037,0128.01,34980,2015
106187,47,037,0128.01,34980,2015
108121,47,037,0101.05,34980,2015
78642,47,037,0128.01,34980,2015
67642,47,037,0128.02,34980,2015
82231,47,037,0128.01,34980,2015
9916,47,037,0128.02,34980,2015
91827,47,037,0101.05,34980,2015
79465,47,037,0101.05,34980,2015
104263,47,037,0101.05,34980,2015
107418,47,037,0131.00,34980,2015
81582,47,037,0128.02,34980,2015
64721,47,037,0128.01,34980,2015
54062,47,037,0128.02,34980,2015
70488,47,037,0128.01,34980,2015
29901,47,037,0128.01,34980,2015
84813,47,037,0131.00,34980,2015
74004,47,037,0128.01,34980,2015
90741,47,037,0128.01,34980,2015
64984,47,037,0128.01,34980,2015
104718,47,037,0128.01,34980,2015
83167,47,037,0128.01,34980,2015
CW14156,47,037,0101.05,34980,2015
88813,47,037,0128.01,34980,2015
111188,47,037,0128.01,34980,2015
84781,47,037,0101.05,34980,2015
67919,47,037,0128.01,34980,2015
96907,47,037,0101.05,34980,2015
71059,47,037,0128.01,34980,2015
79593,47,037,0101.05,34980,2015
103174,47,037,0101.05,34980,2015
71500,47,037,0128.01,34980,2015
69201,47,037,0101.05,34980,2015
78780,47,037,0101.05,34980,2015
71412,47,037,0101.05,34980,2015
CW16979,47,037,0101.06,34980,2015
67254,47,037,0101.05,34980,2015
107249,47,037,0128.01,34980,2015
70902,47,037,0101.05,34980,2015
76593,47,037,0128.01,34980,2015
67839,47,037,0101.05,34980,2015
80256,47,037,0128.01,34980,2015
80192,47,037,0128.01,34980,2015
80140,47,037,0101.05,34980,2015
71162,47,037,0101.05,34980,2015
85182,47,037,0101.05,34980,2015
92072,47,037,0101.05,34980,2015
67588,47,037,0128.01,34980,2015
69209,47,037,0128.02,34980,2015
CW13936,47,037,0101.05,34980,2015
79659,47,037,0101.05,34980,2015
92049,47,037,0101.05,34980,2015
71625,47,037,0101.05,34980,2015
92081,47,037,0128.01,34980,2015
71529,47,037,0128.02,34980,2015
84686,47,037,0128.01,34980,2015
71253,47,037,0101.05,34980,2015
85541,47,037,0128.01,34980,2015
7998,47,037,0128.02,34980,2015
88419,47,037,0101.05,34980,2015
7767,47,037,0128.02,34980,2015
81988,47,037,0128.01,34980,2015
70332,47,037,0131.00,34980,2015
79435,47,037,0128.02,34980,2015
76006,47,037,0187.00,34980,2015
69427,47,037,0184.05,34980,2015
89322,47,037,0184.07,34980,2015
88581,47,037,0184.05,34980,2015
84942,47,037,0184.09,34980,2015
106366,47,037,0184.07,34980,2015
70577,47,037,0184.05,34980,2015
72113,47,037,0184.09,34980,2015
76923,47,037,0184.05,34980,2015
71055,47,037,0184.04,34980,2015
CW19735,47,037,0184.09,34980,2015
CW22264,47,037,0184.01,34980,2015
CW15237,47,037,0137.00,34980,2015
70457,47,037,0137.00,34980,2015
29909,47,107,9702.00,99999,2015
9408,47,065,0104.35,16860,2015
29898,47,065,0112.01,16860,2015
103063,47,061,9553.00,99999,2015
112899,47,065,0029.00,16860,2015
12069,47,065,0007.00,16860,2015
4789,47,065,0122.00,16860,2015
102084,47,065,0114.44,16860,2015
104574,47,065,0114.44,16860,2015
104902,47,065,0012.00,16860,2015
101700,47,065,0123.00,16860,2015
29928,47,065,0019.00,16860,2015
111772,47,065,0033.00,16860,2015
101347,47,065,0033.00,16860,2015
99339,47,065,0033.00,16860,2015
29933,47,065,0032.00,16860,2015
90593,47,065,0114.02,16860,2015
96724,47,065,0114.02,16860,2015
104529,47,065,0114.11,16860,2015
110521,47,065,0114.02,16860,2015
90503,47,065,0114.02,16860,2015
101041,47,065,0114.02,16860,2015
108440,47,065,0113.21,16860,2015
101896,47,065,0114.43,16860,2015
113383,47,179,0605.02,27740,2015
104575,47,179,0604.00,27740,2015
101623,47,163,0409.00,28700,2015
4325,47,009,0101.00,28940,2015
100766,47,145,0302.01,28940,2015
100753,47,145,0303.00,28940,2015
101118,47,009,0116.05,28940,2015
CW16405,47,063,1005.00,34100,2015
111946,47,063,1006.00,34100,2015
29948,47,001,0202.01,28940,2015
CW16794,47,001,0202.01,28940,2015
29954,47,001,0206.00,28940,2015
29955,47,001,0205.00,28940,2015
107231,47,001,0211.00,28940,2015
108969,47,001,0205.00,28940,2015
110403,47,001,0201.00,28940,2015
51104,47,001,9801.00,28940,2015
103227,47,093,0061.04,28940,2015
104774,47,009,0102.00,28940,2015
109460,47,093,0038.01,28940,2015
107635,47,093,0021.00,28940,2015
108880,47,093,0021.00,28940,2015
109386,47,093,0021.00,28940,2015
101559,47,093,0021.00,28940,2015
106301,47,093,0068.00,28940,2015
98322,47,093,0021.00,28940,2015
8918,47,093,0066.00,28940,2015
107933,47,093,0062.08,28940,2015
29973,47,093,0022.00,28940,2015
8925,47,093,0035.00,28940,2015
CW15044,47,093,0056.04,28940,2015
29975,47,093,0028.00,28940,2015
105835,47,093,0057.11,28940,2015
63474,47,093,0057.11,28940,2015
CW15158,47,093,0052.02,28940,2015
100138,47,093,0052.02,28940,2015
113307,47,093,0058.08,28940,2015
105437,47,093,0058.13,28940,2015
9966,47,093,0058.13,28940,2015
99367,47,157,0208.32,32820,2015
71765,47,069,9503.00,99999,2015
96902,47,075,9304.00,99999,2015
111333,47,157,0211.41,32820,2015
104537,47,157,0211.25,32820,2015
CW15931,47,157,0211.41,32820,2015
94828,47,157,0211.36,32820,2015
CW20036,47,157,0211.35,32820,2015
101274,47,157,0211.25,32820,2015
111601,47,157,0215.40,32820,2015
100850,47,157,0210.20,32820,2015
72983,47,157,0211.39,32820,2015
109741,47,157,0211.38,32820,2015
94536,47,157,0211.37,32820,2015
109068,47,167,0406.02,32820,2015
110894,47,069,9506.00,99999,2015
9137,47,157,0201.02,32820,2015
96355,47,167,0403.03,32820,2015
104677,47,047,0604.04,32820,2015
63297,47,097,0505.05,99999,2015
73300,47,069,9506.00,99999,2015
CW17501,47,047,0605.01,32820,2015
96952,47,157,0035.00,32820,2015
90155,47,157,0031.00,32820,2015
33692,47,157,0035.00,32820,2015
96662,47,157,0046.00,32820,2015
94404,47,157,0056.00,32820,2015
110207,47,157,0117.00,32820,2015
109001,47,157,0062.00,32820,2015
39721,47,157,0057.00,32820,2015
65169,47,157,0002.00,32820,2015
96817,47,157,0007.00,32820,2015
107731,47,157,0017.00,32820,2015
108499,47,157,0007.00,32820,2015
91674,47,157,0223.21,32820,2015
29996,47,157,0222.20,32820,2015
99313,47,157,0224.10,32820,2015
100025,47,157,0223.22,32820,2015
111799,47,157,0224.10,32820,2015
12044,47,157,0227.00,32820,2015
98862,47,157,0224.10,32820,2015
104033,47,157,0222.10,32820,2015
98388,47,157,0223.22,32820,2015
100874,47,157,0223.30,32820,2015
CW13495,47,157,0081.20,32820,2015
41206,47,157,0081.20,32820,2015
11483,47,157,0070.00,32820,2015
5013,47,157,0029.00,32820,2015
103728,47,157,0030.00,32820,2015
106699,47,157,0030.00,32820,2015
CW15143,47,157,0026.00,32820,2015
30008,47,157,0078.21,32820,2015
12163,47,157,0064.00,32820,2015
91805,47,157,0068.00,32820,2015
86351,47,157,0108.20,32820,2015
90419,47,157,0217.26,32820,2015
98859,47,157,0217.31,32820,2015
103050,47,157,0217.24,32820,2015
105272,47,157,0221.21,32820,2015
109416,47,157,0220.24,32820,2015
9272,47,157,0221.11,32820,2015
CW15053,47,157,0225.00,32820,2015
106304,47,157,0221.11,32820,2015
97325,47,157,0220.24,32820,2015
CW20497,47,157,0221.12,32820,2015
40009,47,157,0221.21,32820,2015
110419,47,157,0225.00,32820,2015
110220,47,157,0221.30,32820,2015
84354,47,157,0221.30,32820,2015
108805,47,157,0221.12,32820,2015
106384,47,157,0221.11,32820,2015
30022,47,157,0085.00,32820,2015
30024,47,157,0118.00,32820,2015
105432,47,157,0107.10,32820,2015
103090,47,157,0106.30,32820,2015
91140,47,157,0108.10,32820,2015
30026,47,157,0213.20,32820,2015
30027,47,157,0213.20,32820,2015
105427,47,157,0213.11,32820,2015
97502,47,157,0217.45,32820,2015
102643,47,157,0217.44,32820,2015
94418,47,157,0217.45,32820,2015
112847,47,157,0215.10,32820,2015
113311,47,157,0217.52,32820,2015
CW18745,47,157,0217.51,32820,2015
CW17812,47,157,0217.51,32820,2015
110211,47,157,0050.00,32820,2015
81626,47,157,0201.01,32820,2015
89617,47,157,0099.02,32820,2015
100246,47,157,0201.01,32820,2015
CW13794,47,157,0099.02,32820,2015
111023,47,157,0205.24,32820,2015
104760,47,157,0205.41,32820,2015
101434,47,157,0206.44,32820,2015
102826,47,157,0213.42,32820,2015
88102,47,157,0214.20,32820,2015
92530,47,157,0213.53,32820,2015
74032,47,157,0213.53,32820,2015
104282,47,157,0217.53,32820,2015
100133,47,157,0217.53,32820,2015
99782,47,157,0217.53,32820,2015
111763,47,157,0217.54,32820,2015
86951,47,079,9695.00,99999,2015
87195,47,131,9650.00,99999,2015
101912,47,113,0010.00,27180,2015
CW16182,47,113,0014.02,27180,2015
CW21962,47,113,0016.10,27180,2015
105758,47,113,0002.00,27180,2015
CW15065,47,113,0001.00,27180,2015
100759,47,071,9203.00,99999,2015
83078,47,119,0105.00,34980,2015
87779,47,119,0108.02,34980,2015
87230,47,119,0105.00,34980,2015
76704,47,119,0102.01,34980,2015
84475,47,119,0108.02,34980,2015
83386,47,119,0104.00,34980,2015
85016,47,119,0106.00,34980,2015
82905,47,119,0108.02,34980,2015
82342,47,119,0108.02,34980,2015
85133,47,119,0108.01,34980,2015
110144,47,119,0108.01,34980,2015
CW22500,47,099,9605.01,99999,2015
64722,47,119,0110.02,34980,2015
103157,47,119,0110.01,34980,2015
CW17001,47,055,9205.00,99999,2015
107941,47,141,0003.02,99999,2015
68727,28,027,9506.00,99999,2015
97825,28,107,9501.00,99999,2015
84490,28,093,9503.00,32820,2015
106349,28,093,9503.00,32820,2015
CW15430,28,033,0702.10,32820,2015
CW12658,28,033,0702.10,32820,2015
63637,28,033,0702.10,32820,2015
109246,28,071,9504.01,99999,2015
111591,28,071,9504.02,99999,2015
112274,28,107,9502.00,99999,2015
111790,28,137,9503.02,32820,2015
72571,28,033,0705.20,32820,2015
99797,28,151,0011.00,99999,2015
91561,28,151,0013.00,99999,2015
100820,28,151,0012.00,99999,2015
113087,28,133,9504.02,99999,2015
CW19743,28,011,9503.00,99999,2015
101900,28,081,9509.02,99999,2015
104844,28,081,9508.00,99999,2015
101283,28,115,9501.01,99999,2015
109154,28,095,9502.00,99999,2015
104126,28,017,9501.00,99999,2015
CW16359,28,081,9502.02,99999,2015
70982,28,095,9502.00,99999,2015
109752,28,043,9505.00,99999,2015
79872,28,043,9502.00,99999,2015
CW16880,28,135,9501.00,99999,2015
66927,28,083,9509.00,99999,2015
97815,28,083,9508.00,99999,2015
CW12558,28,083,9503.00,99999,2015
58395,28,121,0202.06,27140,2015
CW14549,28,049,0108.06,27140,2015
107641,28,049,0108.05,27140,2015
87567,28,049,0108.06,27140,2015
87384,28,029,9506.00,27140,2015
100613,28,029,9504.00,27140,2015
30073,28,029,9504.00,27140,2015
111745,28,007,0605.00,99999,2015
91797,28,051,9502.00,99999,2015
87654,28,089,0302.04,27140,2015
106908,28,089,0302.01,27140,2015
107412,28,089,0302.01,27140,2015
100754,28,089,0303.02,27140,2015
74796,28,089,0301.01,27140,2015
91718,28,001,0002.00,99999,2015
110224,28,021,9503.00,99999,2015
84229,28,089,0301.01,27140,2015
111267,28,089,0301.08,27140,2015
100623,28,125,9502.00,99999,2015
CW21337,28,049,0112.02,27140,2015
98435,28,029,9503.00,27140,2015
89488,28,149,9503.00,99999,2015
CW16872,28,149,9511.02,99999,2015
104481,28,149,9506.00,99999,2015
111052,28,163,9505.00,27140,2015
101558,28,049,0016.00,27140,2015
111701,28,049,0025.00,27140,2015
30085,28,049,0032.00,27140,2015
91182,28,049,0033.00,27140,2015
111673,28,049,0003.02,27140,2015
106190,28,049,0102.02,27140,2015
42589,28,049,0102.02,27140,2015
99651,28,049,0102.02,27140,2015
95452,28,049,0102.02,27140,2015
102393,28,049,0005.00,27140,2015
98940,28,049,0102.02,27140,2015
111103,28,049,0102.02,27140,2015
111674,28,049,0102.02,27140,2015
101305,28,049,0102.02,27140,2015
30091,28,049,0102.02,27140,2015
106881,28,049,0005.00,27140,2015
108601,28,049,0102.02,27140,2015
16830,28,049,0102.02,27140,2015
20766,28,049,0005.00,27140,2015
110694,28,049,0024.00,27140,2015
101181,28,049,0024.00,27140,2015
96737,28,049,0024.00,27140,2015
90510,28,049,0023.00,27140,2015
101050,28,049,0024.00,27140,2015
98809,28,049,0007.00,27140,2015
106265,28,049,0024.00,27140,2015
100876,28,049,0001.00,27140,2015
CW15066,28,049,0108.09,27140,2015
104184,28,049,0108.09,27140,2015
97813,28,049,0111.03,27140,2015
108441,28,049,0108.09,27140,2015
101579,28,049,0103.01,27140,2015
94429,28,049,0006.00,27140,2015
104288,28,049,0103.01,27140,2015
106191,28,049,0006.00,27140,2015
62136,28,049,0103.01,27140,2015
30095,28,049,0008.00,27140,2015
104386,28,049,0103.01,27140,2015
103895,28,049,0006.00,27140,2015
30100,28,075,0002.00,99999,2015
101921,28,075,0010.00,99999,2015
107901,28,075,0007.00,99999,2015
110022,28,075,0007.00,99999,2015
56131,28,103,9503.00,99999,2015
100810,28,101,0503.00,99999,2015
97758,28,035,0102.00,25620,2015
106704,28,035,0006.00,25620,2015
81859,28,065,9502.01,99999,2015
106700,28,061,9504.00,99999,2015
CW16956,28,067,9504.02,99999,2015
97753,28,065,9501.00,99999,2015
101546,28,047,0026.00,25060,2015
91822,28,047,0023.00,25060,2015
75148,28,047,0035.05,25060,2015
109708,28,047,0032.06,25060,2015
100044,28,047,0017.00,25060,2015
CW17822,28,059,0411.00,25060,2015
98333,28,047,0027.00,25060,2015
106623,28,059,0418.00,25060,2015
30115,28,059,0413.00,25060,2015
103288,28,059,0414.00,25060,2015
100672,28,059,0416.00,25060,2015
5197,28,059,0422.00,25060,2015
103309,28,059,0426.00,25060,2015
99656,28,113,9503.00,99999,2015
102405,28,113,9501.01,99999,2015
95736,28,087,0008.00,99999,2015
109681,28,087,0010.00,99999,2015
103476,28,087,0009.00,99999,2015
108221,28,105,9505.00,99999,2015
98887,28,105,9505.00,99999,2015
106335,28,025,9505.00,99999,2015
85803,28,095,9506.00,99999,2015
79321,13,099,0904.00,99999,2015
78656,13,131,9505.00,99999,2015
111683,21,111,0116.04,31140,2015
CW18892,21,111,0103.13,31140,2015
110418,21,211,0403.02,31140,2015
73657,21,229,9301.00,99999,2015
94588,21,093,0003.00,21060,2015
81926,21,093,0008.00,21060,2015
109506,21,111,0030.00,31140,2015
9220,21,111,0082.00,31140,2015
58715,21,111,0082.00,31140,2015
30140,21,111,0088.00,31140,2015
99721,21,111,0096.00,31140,2015
4748,21,111,0076.03,31140,2015
47611,21,111,0076.02,31140,2015
40654,21,111,0100.01,31140,2015
90,21,111,0077.00,31140,2015
98264,21,111,0052.00,31140,2015
28685,21,111,0128.01,31140,2015
104528,21,111,0015.00,31140,2015
CW17824,21,111,0128.02,31140,2015
110404,21,111,0015.00,31140,2015
104984,21,111,0015.00,31140,2015
CW14043,21,111,0015.00,31140,2015
113328,21,111,0012.00,31140,2015
57317,21,111,0012.00,31140,2015
97926,21,111,0007.00,31140,2015
99083,21,111,0009.00,31140,2015
94337,21,111,0014.00,31140,2015
110494,21,111,0012.00,31140,2015
112960,21,111,0011.00,31140,2015
99373,21,111,0006.00,31140,2015
101140,21,111,0011.00,31140,2015
98825,21,111,0007.00,31140,2015
105049,21,111,0004.00,31140,2015
102079,21,111,0002.00,31140,2015
97790,21,111,0113.02,31140,2015
30188,21,111,0122.02,31140,2015
101343,21,111,0124.11,31140,2015
109689,21,111,0123.01,31140,2015
CW12473,21,111,0126.03,31140,2015
110035,21,111,0126.01,31140,2015
112285,21,111,0126.03,31140,2015
98751,21,111,0071.00,31140,2015
100719,21,111,0113.01,31140,2015
97579,21,111,0111.14,31140,2015
100926,21,111,0113.02,31140,2015
3735,21,111,0110.05,31140,2015
110062,21,111,0109.01,31140,2015
104030,21,111,0113.02,31140,2015
30186,21,111,0111.11,31140,2015
109450,21,111,0111.14,31140,2015
101091,21,111,0110.04,31140,2015
106531,21,111,0110.03,31140,2015
10124,21,111,0075.02,31140,2015
30204,21,111,0101.02,31140,2015
CW14762,21,111,0104.05,31140,2015
59398,21,111,0117.10,31140,2015
108387,21,111,0117.11,31140,2015
30207,21,111,0103.09,31140,2015
5341,21,111,0103.18,31140,2015
61438,21,111,0103.17,31140,2015
90205,21,111,0100.06,31140,2015
31842,21,111,0104.05,31140,2015
101192,21,111,0103.07,31140,2015
12441,21,111,0116.01,31140,2015
113557,21,111,0116.01,31140,2015
104806,21,111,0103.16,31140,2015
CW16355,21,111,0115.16,31140,2015
107367,21,111,0116.03,31140,2015
110973,21,111,0111.10,31140,2015
108084,21,111,0115.17,31140,2015
102936,21,111,0111.10,31140,2015
90823,21,197,9702.00,99999,2015
111187,21,209,0405.02,30460,2015
109690,21,017,0302.00,30460,2015
94653,21,239,0501.06,30460,2015
30216,21,151,0113.02,99999,2015
30217,21,151,0113.02,99999,2015
6578,21,151,0112.00,99999,2015
11876,21,067,0023.03,30460,2015
30225,21,067,0023.02,30460,2015
30226,21,067,0006.00,30460,2015
9645,21,067,0030.00,30460,2015
11813,21,067,0026.00,30460,2015
104062,21,067,0033.00,30460,2015
2944,21,067,0014.00,30460,2015
6577,21,067,0032.01,30460,2015
92464,21,067,0001.01,30460,2015
9023,21,067,0001.01,30460,2015
98983,21,067,0002.00,30460,2015
30240,21,067,0038.04,30460,2015
100686,21,067,0011.00,30460,2015
104790,21,067,0011.00,30460,2015
76808,21,067,0038.03,30460,2015
107395,21,067,0034.06,30460,2015
106247,21,067,0040.05,30460,2015
111364,21,067,0041.06,30460,2015
106703,21,067,0034.04,30460,2015
30246,21,067,0035.04,30460,2015
5793,21,073,0706.00,99999,2015
104125,21,073,0701.00,99999,2015
98759,21,073,0706.00,99999,2015
106789,21,073,0711.00,99999,2015
9181,21,073,0706.00,99999,2015
94235,21,117,0670.00,17140,2015
5090,21,015,0706.05,17140,2015
31333,21,015,0706.05,17140,2015
29186,21,089,0401.00,26580,2015
30270,21,227,0102.00,14540,2015
30272,21,227,0105.00,14540,2015
102020,21,227,0112.00,14540,2015
76272,21,227,0113.00,14540,2015
109630,21,227,0108.03,14540,2015
108808,21,047,2001.00,17300,2015
108522,21,141,9605.00,99999,2015
90523,21,059,0011.00,36980,2015
23730,21,059,0004.00,36980,2015
96637,21,101,0206.01,21780,2015
CW20310,21,033,9202.00,99999,2015
98653,21,225,9503.00,99999,2015
103057,21,217,9205.00,99999,2015
102709,39,049,0073.96,18140,2015
49136,39,041,0104.20,18140,2015
3775,39,041,0102.00,18140,2015
109364,39,159,0506.01,18140,2015
8745,39,049,0063.83,18140,2015
113337,39,041,0114.12,18140,2015
50248,39,041,0115.60,18140,2015
30290,39,089,7577.00,18140,2015
107099,39,049,0079.51,18140,2015
108304,39,049,0079.33,18140,2015
101485,39,083,0068.01,99999,2015
100142,39,041,0115.60,18140,2015
30295,39,021,0115.05,99999,2015
112330,39,049,0072.10,18140,2015
107475,39,049,0073.93,18140,2015
151,39,049,0073.93,18140,2015
30298,39,089,7590.00,18140,2015
30455,39,089,7574.00,18140,2015
2516,39,159,0506.01,18140,2015
96283,39,089,7562.02,18140,2015
103598,39,049,0070.10,18140,2015
97359,39,049,0072.07,18140,2015
94357,39,049,0100.00,18140,2015
CW15356,39,049,0100.00,18140,2015
30309,39,049,0070.10,18140,2015
94227,39,041,0117.10,18140,2015
111076,39,041,0117.50,18140,2015
91905,39,049,0070.47,18140,2015
107566,39,049,0068.10,18140,2015
108412,39,049,0067.10,18140,2015
104174,39,049,0067.10,18140,2015
5766,39,049,0070.48,18140,2015
107741,39,049,0094.50,18140,2015
30319,39,045,0306.00,18140,2015
12231,39,049,0020.00,18140,2015
73367,39,049,0020.00,18140,2015
30324,39,049,0017.00,18140,2015
8125,39,049,0006.00,18140,2015
113128,39,049,0004.20,18140,2015
107496,39,049,0028.00,18140,2015
90805,39,049,0028.00,18140,2015
109213,39,049,0030.00,18140,2015
CW14947,39,049,0028.00,18140,2015
94226,39,049,0025.20,18140,2015
95539,39,049,0054.20,18140,2015
30343,39,049,0037.00,18140,2015
105115,39,049,0037.00,18140,2015
94719,39,049,0054.20,18140,2015
30349,39,049,0059.00,18140,2015
98139,39,049,0055.00,18140,2015
94627,39,049,0087.10,18140,2015
100243,39,049,0055.00,18140,2015
30351,39,049,0057.00,18140,2015
94528,39,049,0059.00,18140,2015
100870,39,049,0055.00,18140,2015
98068,39,049,0094.30,18140,2015
103018,39,049,0087.20,18140,2015
112968,39,049,0088.13,18140,2015
104824,39,049,0061.00,18140,2015
103247,39,049,0088.12,18140,2015
103111,39,049,0088.13,18140,2015
100886,39,049,0088.12,18140,2015
9531,39,049,0089.00,18140,2015
30362,39,049,0027.80,18140,2015
112891,39,049,0027.80,18140,2015
30366,39,049,0090.00,18140,2015
30368,39,049,0093.32,18140,2015
85889,39,049,0090.00,18140,2015
106601,39,049,0027.40,18140,2015
99729,39,049,0091.00,18140,2015
106360,39,049,0093.32,18140,2015
40262,39,049,0027.40,18140,2015
110520,39,049,0093.32,18140,2015
30378,39,049,0027.80,18140,2015
111554,39,049,0093.32,18140,2015
107182,39,049,0027.80,18140,2015
CW16525,39,049,0093.32,18140,2015
104006,39,049,0007.20,18140,2015
110321,39,049,0009.10,18140,2015
CW15086,39,049,0007.30,18140,2015
111313,39,049,0085.00,18140,2015
62157,39,049,0093.61,18140,2015
107874,39,049,0093.61,18140,2015
CW17026,39,049,0093.62,18140,2015
100935,39,049,0093.61,18140,2015
111936,39,049,0093.61,18140,2015
66221,39,049,0093.40,18140,2015
97425,39,049,0093.61,18140,2015
CW16361,39,049,0093.62,18140,2015
106067,39,049,0068.21,18140,2015
413,39,049,0002.20,18140,2015
22200,39,049,0001.20,18140,2015
9360,39,049,0078.12,18140,2015
95707,39,049,0068.21,18140,2015
98273,39,049,0040.00,18140,2015
109621,39,049,0032.00,18140,2015
112988,39,049,0040.00,18140,2015
110314,39,049,0032.00,18140,2015
30395,39,049,0032.00,18140,2015
30423,39,049,0040.00,18140,2015
111759,39,049,0032.00,18140,2015
103142,39,049,0075.50,18140,2015
104580,39,049,0075.50,18140,2015
107870,39,049,0075.51,18140,2015
CW14302,39,049,0075.51,18140,2015
102937,39,049,0075.12,18140,2015
30429,39,049,0025.20,18140,2015
9830,39,049,0075.12,18140,2015
5544,39,049,0075.51,18140,2015
112308,39,049,0075.51,18140,2015
96836,39,049,0025.10,18140,2015
102697,39,049,0025.10,18140,2015
95905,39,049,0075.12,18140,2015
103071,39,049,0025.10,18140,2015
97947,39,049,0101.00,18140,2015
101058,39,049,0026.00,18140,2015
97369,39,049,0075.50,18140,2015
109505,39,049,0025.10,18140,2015
106100,39,049,0075.12,18140,2015
101032,39,049,0075.11,18140,2015
85735,39,049,0075.51,18140,2015
99716,39,049,0075.50,18140,2015
110741,39,049,0063.40,18140,2015
20567,39,049,0063.40,18140,2015
5543,39,049,0063.10,18140,2015
94258,39,049,0063.40,18140,2015
27732,39,049,0066.00,18140,2015
9910,39,049,0063.23,18140,2015
30447,39,049,0063.23,18140,2015
108061,39,049,0008.10,18140,2015
109241,39,049,0075.33,18140,2015
93102,39,049,0075.31,18140,2015
94637,39,049,0093.32,18140,2015
95868,39,049,0093.33,18140,2015
103184,39,049,0093.33,18140,2015
111998,39,049,0093.34,18140,2015
96215,39,049,0093.22,18140,2015
105921,39,049,0093.22,18140,2015
101057,39,049,0093.34,18140,2015
107501,39,049,0093.33,18140,2015
97433,39,049,0093.33,18140,2015
99164,39,049,0093.23,18140,2015
