StateCode,CountyCode,TractCode,MSA,CensusYear,Minority_Population,Non_hispanic_other,Non_hispanic_asian,Non_hispanic_white,Non_hispanic_american_indian,Non_hispanic_black,Hispanics,Population,Minority_percentage,Family_count,Household_count,DistressedTractInd,Income_Indicator,Poverty_level_percentage,MSA_MFI_pct,Decennial_Trace_MHI,Decennial_MSA_MFI,HUD_est_MSA_MFI,Est_Income,sDecennial_Tract_MFI,Median_unit_age,Total_housing_units,Num_1_to_4_units,Own_occ_1_to_4_units,Owner_occupied_units,Renter_occupied_units,Units_vacant,Central_City_Flag
41,003,0102.00,18700,2015,388,121,60,3702,30,15,162,4090,9.49,1291,1598,No,Middle,7.05,109.89,74024,71763,78600,86374,78861,32,1800,1782,1320,1320,278,202,0
41,003,0002.02,18700,2015,722,153,306,4512,23,45,195,5234,13.79,1278,2237,No,Middle,14.57,115.67,57470,71763,78600,90917,83015,16,2332,1810,1324,1324,913,95,1
41,041,9503.03,99999,2015,192,21,49,1147,30,8,84,1339,14.34,307,507,No,Upper,6.51,147.27,53828,50374,53900,79379,74188,24,1538,1412,429,441,66,1031,0
41,039,0039.00,21660,2015,564,120,89,2399,39,77,239,2963,19.03,212,1516,No,Moderate,33.82,69.42,20244,55817,55300,38389,38750,49,1628,486,31,55,1461,112,1
41,039,0029.03,21660,2015,349,77,101,2198,11,20,140,2547,13.70,708,1055,No,Upper,5.36,128.93,53140,55817,55300,71298,71968,36,1147,1031,704,704,351,92,1
41,039,0038.00,21660,2015,1710,302,960,4915,23,99,326,6625,25.81,164,3014,No,Moderate,65.62,60.01,9023,55817,55300,33186,33500,36,3336,1012,25,25,2989,322,1
41,039,0049.00,21660,2015,578,149,190,3794,14,47,178,4372,13.22,771,1674,No,Upper,19.82,184.75,53775,55817,55300,102167,103125,51,1795,1557,1078,1078,596,121,1
41,039,0050.00,21660,2015,723,196,157,4357,34,55,281,5080,14.23,1317,2101,No,Upper,11.86,123.48,60673,55817,55300,68284,68925,37,2218,2100,1278,1278,823,117,1
41,039,0054.00,21660,2015,639,194,183,4530,25,35,202,5169,12.36,1468,2099,No,Upper,6.96,129.21,60762,55817,55300,71453,72125,37,2207,1868,1596,1646,453,108,1
41,039,0008.00,21660,2015,124,51,15,1489,16,2,40,1613,7.69,466,678,No,Middle,15.72,80.40,42388,55817,55300,44461,44881,37,714,714,521,521,157,36,0
41,039,0044.04,21660,2015,498,127,145,2887,27,29,170,3385,14.71,957,1357,No,Upper,8.61,132.52,59406,55817,55300,73284,73973,35,1410,1379,1140,1140,217,53,1
41,039,0051.00,21660,2015,519,167,85,2599,36,37,194,3118,16.65,690,1542,No,Middle,27.96,87.20,37899,55817,55300,48222,48676,52,1554,1341,673,673,869,12,1
41,011,0010.00,99999,2015,642,177,76,6172,85,18,286,6814,9.42,1680,3264,Yes,Middle,15.36,90.33,35274,50374,53900,48688,45507,29,3844,3476,2133,2133,1131,580,0
41,015,9503.02,99999,2015,545,111,53,4256,77,13,291,4801,11.35,1265,2172,No,Upper,9.66,126.02,38791,50374,53900,67925,63482,24,2529,2335,1412,1412,760,357,0
41,039,0011.01,21660,2015,655,165,66,4894,37,13,374,5549,11.80,1557,2086,No,Middle,10.14,119.74,59231,55817,55300,66216,66836,15,2160,2096,1605,1605,481,74,1
41,039,0007.05,21660,2015,445,132,54,3144,48,5,206,3589,12.40,1046,1967,No,Middle,15.16,81.23,30516,55817,55300,44920,45341,33,2319,1963,1082,1133,834,352,0
41,003,0104.00,18700,2015,454,81,28,3354,24,11,310,3808,11.92,1099,1595,No,Middle,12.64,87.06,52804,71763,78600,68429,62480,35,1671,1663,1215,1215,380,76,1
41,039,0009.02,21660,2015,341,127,35,4211,41,9,129,4552,7.49,1322,1720,No,Middle,10.24,101.28,56463,55817,55300,56008,56532,36,1858,1858,1388,1388,332,138,0
41,029,0019.00,32780,2015,634,154,96,2404,49,61,274,3038,20.87,408,1106,No,Moderate,42.05,54.82,22016,53739,55900,30644,29464,39,1171,853,273,273,833,65,0
41,029,0018.00,32780,2015,980,275,191,6837,42,69,403,7817,12.54,2048,3732,No,Middle,15.27,83.65,37593,53739,55900,46760,44953,23,3995,3287,1939,2082,1650,263,0
41,033,3611.00,24420,2015,1153,229,72,7803,90,32,730,8956,12.87,2154,3512,No,Middle,14.58,105.50,41151,48180,44700,47159,50833,15,3887,3458,2032,2032,1480,375,1
41,033,3610.00,24420,2015,423,119,27,4375,41,2,234,4798,8.82,1227,1923,No,Middle,11.88,102.01,38966,48180,44700,45598,49153,35,2073,2073,1590,1590,333,150,1
41,059,9511.00,99999,2015,1832,95,78,3770,47,35,1577,5602,32.70,1505,2163,No,Middle,17.29,102.82,44661,50374,53900,55420,51799,29,2197,2030,1479,1479,684,34,0
53,033,0238.04,42644,2015,1667,105,1290,1979,14,75,183,3646,45.72,523,2116,No,Middle,11.06,113.63,63056,83852,89600,101812,95288,8,2636,39,39,508,1608,520,1
53,033,0238.03,42644,2015,1453,102,1117,2048,2,96,136,3501,41.50,509,1426,No,Middle,1.05,107.25,86563,83852,89600,96096,89934,11,1905,81,26,292,1134,479,1
53,033,0237.00,42644,2015,990,166,628,2981,7,55,134,3971,24.93,1022,1673,No,Upper,6.73,150.45,89602,83852,89600,134803,126159,33,1721,1290,1094,1214,459,48,1
53,033,0236.03,42644,2015,3659,206,2198,2304,19,259,977,5963,61.36,1383,2654,No,Middle,8.69,93.12,57500,83852,89600,83436,78090,35,2705,1186,756,802,1852,51,1
53,033,0236.01,42644,2015,1374,123,937,2438,12,102,200,3812,36.04,914,1682,No,Middle,4.68,119.55,65093,83852,89600,107117,100250,34,1848,944,713,901,781,166,1
53,033,0249.03,42644,2015,3098,277,2568,3766,20,90,143,6864,45.13,2014,2298,No,Upper,2.55,185.29,140370,83852,89600,166020,155375,25,2420,2420,2155,2155,143,122,1
53,033,0231.00,42644,2015,1181,141,718,2611,13,89,220,3792,31.14,1028,1403,No,Middle,6.59,87.91,74280,83852,89600,78767,73720,46,1496,1443,1159,1159,244,93,1
53,033,0218.02,42644,2015,1720,219,990,3681,15,50,446,5401,31.85,1397,2059,No,Middle,3.45,112.32,70266,83852,89600,100639,94185,23,2094,1609,1467,1480,579,35,0
53,061,0519.23,42644,2015,1569,164,823,3176,29,85,468,4745,33.07,1310,1720,No,Middle,9.43,103.21,74643,83852,89600,92476,86544,18,1792,1442,1257,1337,383,72,0
53,061,0519.26,42644,2015,1282,138,917,3329,12,54,161,4611,27.80,1151,1331,No,Upper,0.59,141.03,115292,83852,89600,126363,118257,23,1450,1392,1250,1260,71,119,0
53,033,0303.04,42644,2015,1119,173,417,1868,29,167,333,2987,37.46,846,1033,No,Middle,8.25,104.47,78365,83852,89600,93605,87604,30,1033,947,779,779,254,0,0
53,033,0321.02,42644,2015,385,108,111,4161,26,21,119,4546,8.47,1395,1704,No,Upper,5.23,132.46,101647,83852,89600,118684,111076,30,1777,1765,1633,1645,59,73,0
53,033,0322.08,42644,2015,1815,208,1190,6121,28,75,314,7936,22.87,1827,3528,No,Upper,3.10,121.34,83220,83852,89600,108721,101750,13,3982,2026,1546,2074,1454,454,0
53,033,0322.10,42644,2015,3877,466,2733,6695,25,152,501,10572,36.67,2163,2943,No,Upper,2.11,134.91,101558,83852,89600,120879,113125,7,3184,2661,2228,2434,509,241,0
53,033,0297.00,42644,2015,2613,298,495,4443,60,572,1188,7056,37.03,1726,3098,No,Moderate,24.17,58.88,41625,83852,89600,52756,49375,35,3174,1755,1148,1335,1763,76,1
53,033,0292.04,42644,2015,3703,400,1390,2963,45,959,909,6666,55.55,1500,2459,No,Moderate,13.01,72.52,60400,83852,89600,64978,60815,19,2699,1240,1021,1021,1438,240,1
53,033,0293.07,42644,2015,1297,208,596,2586,20,189,284,3883,33.40,1074,1252,No,Middle,6.58,112.10,90570,83852,89600,100442,94000,28,1339,1339,1109,1109,143,87,0
53,033,0298.01,42644,2015,3410,387,1023,4504,89,665,1246,7914,43.09,1664,2948,No,Middle,5.84,102.06,64146,83852,89600,91446,85581,30,3089,1730,1443,1443,1505,141,1
53,033,0226.04,42644,2015,1130,189,544,3103,11,90,296,4233,26.70,1020,1531,No,Upper,3.79,134.26,86815,83852,89600,120297,112582,39,1631,1472,1158,1238,293,100,0
53,033,0223.00,42644,2015,381,92,164,2300,5,24,96,2681,14.21,823,1091,No,Upper,3.22,151.34,101932,83852,89600,135601,126906,34,1114,1114,943,943,148,23,0
53,033,0222.03,42644,2015,988,195,531,3877,10,62,190,4865,20.31,1381,1866,No,Upper,1.20,145.79,109609,83852,89600,130628,122255,30,1948,1797,1454,1478,388,82,0
53,033,0320.03,42644,2015,458,114,95,4296,27,46,176,4754,9.63,1278,1722,No,Upper,1.36,145.47,108654,83852,89600,130341,121983,27,1722,1722,1576,1576,146,0,0
53,033,0244.00,42644,2015,839,106,577,2046,8,33,115,2885,29.08,835,1374,No,Upper,2.48,128.60,89224,83852,89600,115226,107841,45,1461,588,427,476,898,87,0
53,033,0243.00,42644,2015,1993,290,1368,5262,6,121,208,7255,27.47,1738,3099,No,Upper,6.52,146.02,91734,83852,89600,130834,122444,38,3438,2065,1751,2156,943,339,0
53,033,0318.00,42644,2015,1296,213,719,3481,22,125,217,4777,27.13,1142,1634,No,Middle,8.34,110.79,86798,83852,89600,99268,92908,30,1705,1696,1425,1425,209,71,1
53,033,0323.09,42644,2015,2017,193,1421,3195,8,81,314,5212,38.70,926,2045,No,Upper,6.21,125.68,91469,83852,89600,112609,105391,15,2442,935,509,620,1425,397,1
53,033,0323.28,42644,2015,479,113,193,2766,7,26,140,3245,14.76,885,1117,No,Upper,2.08,179.38,121806,83852,89600,160724,150417,26,1117,1117,1067,1067,50,0,0
53,033,0260.02,42644,2015,5790,466,1805,2121,36,2602,881,7911,73.19,1848,2857,No,Moderate,26.41,55.96,39798,83852,89600,50140,46930,29,3113,1673,1037,1173,1684,256,1
53,033,0319.07,42644,2015,2913,408,1614,4486,32,446,413,7399,39.37,2026,2709,No,Middle,0.95,118.47,91432,83852,89600,106149,99345,20,2791,2559,2403,2551,158,82,1
53,033,0323.19,42644,2015,1072,178,381,3631,13,74,426,4703,22.79,1002,2226,No,Middle,13.24,97.64,53613,83852,89600,87485,81875,22,2394,998,683,858,1368,168,0
53,061,0519.12,42644,2015,255,62,93,2031,11,8,81,2286,11.15,715,821,No,Upper,1.73,125.91,99256,83852,89600,112815,105583,28,821,821,783,783,38,0,0
53,033,0322.14,42644,2015,2651,240,2099,3613,17,83,212,6264,42.32,1642,1852,No,Upper,2.35,174.34,140913,83852,89600,156209,146188,11,1932,1798,1690,1790,62,80,0
53,033,0081.00,42644,2015,1232,136,425,2838,71,386,214,4070,30.27,542,2498,No,Upper,39.26,245.22,33592,83852,89600,219717,205625,23,3030,120,70,588,1910,532,1
53,033,0075.00,42644,2015,1560,280,510,4722,44,298,428,6282,24.83,806,3819,No,Middle,12.31,95.71,46743,83852,89600,85756,80263,61,4128,726,138,586,3233,309,1
53,033,0074.01,42644,2015,935,198,339,3180,21,92,285,4115,22.72,330,2859,No,Moderate,9.89,58.88,45777,83852,89600,52756,49375,48,3302,193,105,648,2211,443,1
53,033,0065.00,42644,2015,621,138,244,3536,14,44,181,4157,14.94,700,2171,No,Upper,7.58,191.20,72863,83852,89600,171315,160333,71,2468,1219,800,1091,1080,297,1
53,033,0054.00,42644,2015,965,229,398,3983,22,94,222,4948,19.50,860,2437,No,Upper,10.62,126.71,63621,83852,89600,113532,106250,38,2838,1533,617,980,1457,401,1
53,033,0051.00,42644,2015,618,161,244,3044,11,41,161,3662,16.88,720,1649,No,Upper,5.12,167.29,82829,83852,89600,149892,140278,71,1777,1509,957,1030,619,128,1
53,033,0050.00,42644,2015,709,147,254,2891,13,118,177,3600,19.69,588,1849,No,Middle,28.40,118.15,55378,83852,89600,105862,99074,46,1997,900,521,544,1305,148,1
53,033,0028.00,42644,2015,778,217,254,3703,21,56,230,4481,17.36,900,2012,No,Middle,6.46,108.18,62385,83852,89600,96929,90714,71,2249,1742,1083,1177,835,237,1
53,033,0085.00,42644,2015,2345,104,518,1996,97,1209,417,4341,54.02,333,1431,No,Low,40.56,17.59,20148,83852,89600,15761,14753,49,1690,117,0,75,1356,259,1
53,033,0052.00,42644,2015,2440,326,1633,3636,17,143,321,6076,40.16,643,2915,No,Moderate,36.03,79.84,36563,83852,89600,71537,66950,37,3102,1109,527,735,2180,187,1
53,033,0041.00,42644,2015,1403,285,827,6386,18,55,218,7789,18.01,2068,3296,No,Upper,7.41,185.71,110067,83852,89600,166396,155726,61,3447,2898,2134,2150,1146,151,1
53,033,0113.00,42644,2015,3004,353,1290,2980,84,399,878,5984,50.20,1341,2352,No,Middle,7.36,88.69,63333,83852,89600,79466,74375,49,2536,2071,1477,1477,875,184,1
53,033,0108.00,42644,2015,2337,263,1196,2259,36,466,376,4596,50.85,1114,1621,No,Middle,5.37,92.61,69844,83852,89600,82979,77656,47,1722,1711,1237,1237,384,101,1
53,033,0035.00,42644,2015,505,143,140,3431,18,56,148,3936,12.83,828,1882,No,Upper,5.17,125.71,76641,83852,89600,112636,105417,71,1948,1497,974,1017,865,66,1
53,033,0032.00,42644,2015,990,268,291,6693,38,99,294,7683,12.89,1651,3991,No,Middle,6.65,98.74,57043,83852,89600,88471,82798,56,4155,2607,1783,2051,1940,164,1
53,035,0909.00,14740,2015,1022,262,332,6010,43,47,338,7032,14.53,1724,3029,No,Upper,7.35,162.80,69410,71065,74600,121449,115700,23,3346,2450,1795,2047,982,317,0
53,033,0064.00,42644,2015,508,121,147,2699,5,116,119,3207,15.84,866,1278,No,Upper,5.81,148.38,110547,83852,89600,132948,124423,71,1313,1202,927,927,351,35,1
53,033,0077.00,42644,2015,1624,238,297,2852,12,841,236,4476,36.28,864,1954,No,Middle,16.39,86.34,63704,83852,89600,77361,72404,53,2130,1641,1156,1203,751,176,1
53,033,0078.00,42644,2015,1247,255,258,3898,15,545,174,5145,24.24,1465,2183,No,Upper,6.08,196.72,134327,83852,89600,176261,164954,71,2272,2051,1782,1818,365,89,1
53,033,0042.00,42644,2015,1581,374,692,6037,27,187,301,7618,20.75,1801,3227,No,Upper,8.41,147.78,99205,83852,89600,132411,123917,61,3374,3008,2215,2292,935,147,1
53,033,0039.00,42644,2015,635,144,322,2137,11,41,117,2772,22.91,729,1209,No,Upper,6.35,138.12,71875,83852,89600,123756,115817,57,1209,1048,882,882,327,0,1
53,033,0020.00,42644,2015,705,179,287,2701,18,75,146,3406,20.70,870,1574,No,Middle,10.73,112.86,65875,83852,89600,101123,94643,60,1687,1332,950,1043,531,113,1
53,033,0038.00,42644,2015,425,109,204,1633,11,38,63,2058,20.65,502,851,No,Upper,1.91,138.63,79375,83852,89600,124212,116250,59,869,759,703,713,138,18,1
53,033,0021.00,42644,2015,875,148,397,2932,26,77,227,3807,22.98,862,1611,No,Middle,8.67,116.52,74191,83852,89600,104402,97708,55,1760,1498,1077,1197,414,149,1
53,033,0111.02,42644,2015,2647,201,1238,1772,12,692,504,4419,59.90,945,1428,No,Moderate,17.65,74.30,55926,83852,89600,66573,62310,56,1594,1073,794,794,634,166,1
53,033,0101.00,42644,2015,4034,366,1379,2519,40,1689,560,6553,61.56,1486,2499,No,Middle,8.20,84.19,49764,83852,89600,75434,70595,53,2744,1903,1536,1536,963,245,1
53,033,0102.00,42644,2015,2115,259,829,2720,5,763,259,4835,43.74,1209,1945,No,Middle,4.58,109.91,82901,83852,89600,98479,92168,60,2046,1985,1686,1695,250,101,1
53,033,0103.00,42644,2015,3991,319,1514,1949,41,1589,528,5940,67.19,1322,2273,No,Middle,20.19,81.67,42486,83852,89600,73176,68487,55,2505,1733,1008,1008,1265,232,1
53,033,0111.01,42644,2015,3838,218,2181,552,10,1177,252,4390,87.43,1014,1427,No,Moderate,21.55,55.34,44844,83852,89600,49585,46406,49,1590,1351,766,766,661,163,1
53,033,0118.00,42644,2015,5868,357,2026,1515,58,2612,815,7383,79.48,1744,2860,No,Moderate,24.76,53.06,48037,83852,89600,47542,44500,51,3192,2142,1291,1371,1489,332,1
53,033,0119.00,42644,2015,5249,488,2392,1859,36,1896,437,7108,73.85,1824,2465,No,Middle,14.77,83.80,62311,83852,89600,75085,70271,52,2652,2652,1889,1889,576,187,1
53,033,0070.00,42644,2015,1244,255,478,5715,39,146,326,6959,17.88,1058,4683,No,Middle,9.80,99.79,52252,83852,89600,89412,83676,58,5278,592,289,1029,3654,595,1
53,033,0059.00,42644,2015,1131,289,396,5705,31,130,285,6836,16.54,1270,2713,No,Middle,9.75,118.18,69953,83852,89600,105889,99103,57,2833,2130,1269,1425,1288,120,1
53,033,0068.00,42644,2015,408,101,146,2426,9,15,137,2834,14.40,649,1229,No,Upper,3.62,143.42,92083,83852,89600,128504,120268,71,1312,1040,684,701,528,83,1
53,033,0071.00,42644,2015,799,112,288,2256,21,160,218,3055,26.15,269,1990,No,Upper,10.51,150.76,54409,83852,89600,135081,126417,35,2221,115,36,526,1464,231,1
53,033,0080.02,42644,2015,956,139,272,2057,64,289,192,3013,31.73,296,2221,No,Upper,26.03,128.57,41197,83852,89600,115199,107813,27,2416,65,0,439,1782,195,1
53,033,0088.00,42644,2015,1702,207,155,1801,11,1122,207,3503,48.59,761,1448,No,Middle,5.33,98.55,61181,83852,89600,88301,82642,71,1571,1381,876,876,572,123,1
53,033,0087.00,42644,2015,1969,225,350,1874,31,889,474,3843,51.24,729,1641,No,Middle,14.34,80.91,58229,83852,89600,72495,67852,71,1868,1242,742,782,859,227,1
53,033,0079.00,42644,2015,1871,265,377,3276,33,762,434,5147,36.35,612,2917,No,Middle,14.69,105.02,46393,83852,89600,94098,88063,53,2966,832,384,686,2231,49,1
53,033,0086.00,42644,2015,2353,245,970,2702,69,668,401,5055,46.55,415,1703,No,Low,38.66,39.91,30069,83852,89600,35759,33472,24,1923,612,122,235,1468,220,1
53,033,0090.00,42644,2015,2023,170,883,902,14,638,318,2925,69.16,310,1412,No,Low,30.88,39.13,26750,83852,89600,35060,32813,30,1530,460,240,385,1027,118,1
53,033,0009.00,42644,2015,386,88,199,1633,10,16,73,2019,19.12,547,876,No,Upper,4.89,152.15,86576,83852,89600,136326,127587,59,931,864,642,642,234,55,1
53,033,0022.00,42644,2015,1023,205,546,4263,11,72,189,5286,19.35,1572,2188,No,Upper,3.89,146.51,101275,83852,89600,131273,122857,50,2312,2102,1732,1814,374,124,1
53,033,0019.00,42644,2015,1156,222,562,3001,23,125,224,4157,27.81,884,1700,No,Moderate,8.39,79.44,63924,83852,89600,71178,66618,54,1818,1220,898,1093,607,118,1
53,033,0012.00,42644,2015,2770,355,1112,3724,78,556,669,6494,42.65,1075,3427,No,Moderate,14.46,56.36,37392,83852,89600,50499,47259,35,3658,965,423,716,2711,231,1
53,033,0011.00,42644,2015,719,106,301,1784,23,111,178,2503,28.73,686,1098,No,Upper,7.35,123.84,79250,83852,89600,110961,103843,54,1148,997,708,708,390,50,1
53,033,0105.00,42644,2015,1157,286,377,5185,46,129,319,6342,18.24,1147,2918,No,Middle,8.37,115.60,64815,83852,89600,103578,96940,55,3271,1958,1253,1409,1509,353,1
53,033,0003.00,42644,2015,934,161,381,1669,23,162,207,2603,35.88,667,1054,No,Middle,8.32,99.67,61966,83852,89600,89304,83583,53,1092,1011,797,797,257,38,1
53,033,0089.00,42644,2015,2541,249,440,2288,21,1492,339,4829,52.62,1144,2167,No,Middle,19.75,92.08,72005,83852,89600,82504,77217,55,2323,1736,1083,1169,998,156,1
53,033,0095.00,42644,2015,2631,329,993,3275,37,987,285,5906,44.55,1544,2355,No,Middle,9.90,111.43,81506,83852,89600,99841,93438,71,2596,2126,1660,1660,695,241,1
53,033,0100.02,42644,2015,2932,259,1695,1381,34,290,654,4313,67.98,994,1639,No,Moderate,6.06,73.84,58032,83852,89600,66161,61923,60,1854,1262,739,739,900,215,1
53,033,0204.02,42644,2015,1489,266,658,3879,44,236,285,5368,27.74,1262,2184,No,Middle,9.90,104.03,61823,83852,89600,93211,87232,37,2184,1753,1239,1404,780,0,0
53,033,0215.00,42644,2015,705,198,345,3589,16,46,100,4294,16.42,1276,1644,No,Upper,4.04,149.24,114375,83852,89600,133719,125147,43,1734,1734,1534,1534,110,90,0
53,033,0286.00,42644,2015,1093,259,397,5121,43,68,326,6214,17.59,1886,2722,No,Middle,4.55,114.78,72000,83852,89600,102843,96250,45,2895,2433,2107,2107,615,173,0
53,033,0201.00,42644,2015,464,125,255,2692,11,11,62,3156,14.70,873,1257,No,Upper,5.86,123.10,83233,83852,89600,110298,103229,47,1300,1243,1044,1101,156,43,0
53,033,0005.00,42644,2015,435,105,220,2730,6,41,63,3165,13.74,1058,1347,No,Upper,4.75,150.19,110125,83852,89600,134570,125938,55,1416,1416,1324,1324,23,69,1
53,033,0260.01,42644,2015,3408,334,1363,1866,28,1313,370,5274,64.62,1388,1937,No,Middle,3.02,90.78,71199,83852,89600,81339,76122,54,2124,2022,1623,1623,314,187,1
53,033,0261.00,42644,2015,5222,398,2058,1490,43,2106,617,6712,77.80,1472,2373,No,Moderate,17.46,63.67,48311,83852,89600,57048,53391,44,2667,1985,1395,1498,875,294,1
53,033,0284.03,42644,2015,2747,188,657,2239,45,1027,830,4986,55.09,1176,2463,No,Moderate,12.82,62.85,37108,83852,89600,56314,52706,43,2669,1362,1018,1217,1246,206,0
53,033,0288.02,42644,2015,4078,279,1138,2050,63,1114,1484,6128,66.55,1430,2239,No,Low,24.67,48.28,39235,83852,89600,43259,40487,37,2667,1504,893,893,1346,428,0
53,033,0300.03,42644,2015,2455,262,773,3422,39,471,910,5877,41.77,1764,2355,No,Middle,10.01,84.26,65574,83852,89600,75497,70657,38,2552,2020,1489,1553,802,197,1
53,033,0289.01,42644,2015,1122,155,392,2246,23,178,374,3368,33.31,783,1542,No,Middle,10.19,88.14,58924,83852,89600,78973,73911,37,1652,910,554,929,613,110,0
53,033,0058.01,42644,2015,979,211,335,3764,38,116,279,4743,20.64,1095,2733,No,Middle,2.97,101.10,57993,83852,89600,90586,84776,39,2782,1111,641,1062,1671,49,1
53,033,0056.00,42644,2015,732,221,286,5650,8,51,166,6382,11.47,1897,2687,No,Upper,2.46,202.84,138472,83852,89600,181745,170092,65,2861,2861,2462,2462,225,174,1
53,061,0409.00,42644,2015,332,59,104,2478,25,37,107,2810,11.81,742,1201,No,Middle,8.80,113.50,72863,83852,89600,101696,95179,46,1236,988,819,838,363,35,1
53,061,0411.00,42644,2015,1249,194,316,3321,43,157,539,4570,27.33,928,1813,No,Moderate,8.84,76.20,55394,83852,89600,68275,63902,46,1942,1656,1145,1182,631,129,1
53,057,9406.00,34580,2015,194,36,21,1336,19,11,107,1530,12.68,323,779,No,Moderate,19.59,75.73,34675,63468,68200,51648,48068,64,823,565,310,330,449,44,1
53,061,0534.00,42644,2015,436,135,65,5092,75,30,131,5528,7.89,1530,1866,No,Middle,3.71,102.29,78981,83852,89600,91652,85776,20,2039,1991,1633,1665,201,173,0
53,073,0011.00,13380,2015,604,180,178,6033,41,39,166,6637,9.10,1759,3148,No,Upper,14.21,132.64,60818,64586,67600,89665,85669,45,3453,2580,1727,2039,1109,305,1
53,073,0005.01,13380,2015,766,187,161,4423,82,43,293,5189,14.76,821,2116,No,Moderate,31.33,77.80,34436,64586,67600,52593,50250,71,2333,1919,762,762,1354,217,1
53,073,0003.00,13380,2015,2028,227,476,5402,125,89,1111,7430,27.29,1669,3300,No,Moderate,15.24,72.39,38114,64586,67600,48936,46754,27,3455,1615,912,941,2359,155,1
53,073,0008.06,13380,2015,944,282,136,7039,69,59,398,7983,11.83,2050,2919,No,Middle,5.10,115.84,71202,64586,67600,78308,74820,20,3462,3305,2350,2350,569,543,0
53,073,9400.00,13380,2015,2825,198,39,1881,2315,22,251,4706,60.03,1094,1506,No,Middle,11.79,84.19,47826,64586,67600,56912,54375,22,1923,1888,1143,1143,363,417,0
53,057,9408.00,34580,2015,823,57,21,2187,668,3,74,3010,27.34,943,1269,No,Middle,18.22,93.44,55552,63468,68200,63726,59309,27,1557,1530,1043,1043,226,288,0
53,029,9719.00,99999,2015,272,108,51,3478,22,13,78,3750,7.25,1107,1815,No,Upper,8.88,121.38,60296,54500,59600,72342,66156,23,2139,2074,1474,1474,341,324,0
53,061,9400.01,42644,2015,2274,286,161,4188,1344,30,453,6462,35.19,1641,2218,No,Middle,12.71,85.87,64167,83852,89600,76940,72007,30,2417,2386,1837,1837,381,199,0
53,061,0528.03,42644,2015,1110,177,212,3993,66,86,569,5103,21.75,1174,1686,No,Moderate,6.19,79.07,58475,83852,89600,70847,66304,28,1849,1829,1356,1366,320,163,0
53,057,9524.01,34580,2015,877,78,40,1954,10,18,731,2831,30.98,779,1085,No,Middle,9.37,81.00,50691,63468,68200,55242,51414,58,1200,1091,653,687,398,115,1
53,057,9524.02,34580,2015,2416,152,199,4992,53,36,1976,7408,32.61,1611,2623,No,Middle,12.38,103.24,55778,63468,68200,70410,65529,17,2745,2364,1836,1906,717,122,1
53,061,0538.01,42644,2015,356,89,47,3283,39,19,162,3639,9.78,841,1187,No,Middle,8.82,84.99,66304,83852,89600,76151,71274,30,1825,1825,1007,1007,180,638,0
53,035,0803.00,14740,2015,910,194,174,2239,38,221,283,3149,28.90,655,1485,No,Moderate,17.13,57.57,34298,71065,74600,42947,40917,36,1739,797,334,353,1132,254,1
53,035,0912.04,14740,2015,730,132,282,2405,29,100,187,3135,23.29,752,1381,No,Middle,11.38,100.94,50927,71065,74600,75301,71739,24,1519,963,690,690,691,138,1
53,053,0728.00,45104,2015,2986,617,906,5281,44,626,793,8267,36.12,1963,2786,No,Upper,4.51,128.86,81315,68462,71000,91491,88224,8,2979,2525,1734,1829,957,193,0
53,053,0725.03,45104,2015,484,157,116,3702,24,33,154,4186,11.56,1067,1402,No,Middle,6.45,117.32,78140,68462,71000,83297,80324,25,1630,1630,1242,1242,160,228,0
53,031,9504.00,99999,2015,492,178,102,3452,66,31,115,3944,12.47,1328,1912,No,Moderate,17.96,77.30,37892,54500,59600,46071,42132,33,2081,1941,1128,1128,784,169,0
53,035,0905.01,14740,2015,614,157,137,3341,41,34,245,3955,15.52,922,1937,No,Middle,5.80,101.28,47993,71065,74600,75555,71979,30,2099,1132,795,947,990,162,0
53,053,0714.10,45104,2015,2370,447,656,3354,45,586,636,5724,41.40,1412,1985,No,Middle,8.19,100.00,63295,68462,71000,71000,68462,16,2130,2065,1485,1485,500,145,0
53,053,0721.09,45104,2015,852,186,292,2616,14,141,219,3468,24.57,1026,1433,No,Upper,13.92,133.15,83209,68462,71000,94537,91161,34,1531,1311,1041,1048,385,98,0
53,053,9400.07,45104,2015,1958,261,374,1192,324,349,650,3150,62.16,742,1026,No,Moderate,26.69,68.02,44949,68462,71000,48294,46574,57,1145,1131,620,620,406,119,1
53,053,0617.00,45104,2015,2765,490,389,1813,49,1236,601,4578,60.40,1012,1574,No,Moderate,24.15,55.74,36659,68462,71000,39575,38167,45,1950,1471,664,735,839,376,1
53,053,0613.00,45104,2015,2369,421,280,2439,77,1170,421,4808,49.27,1046,2009,No,Moderate,33.04,56.70,33966,68462,71000,40257,38824,71,2179,1942,918,935,1074,170,1
53,053,0609.03,45104,2015,645,150,187,2398,12,170,126,3043,21.20,840,1427,No,Upper,12.94,121.46,66131,68462,71000,86237,83158,30,1498,1111,855,972,455,71,1
53,053,0603.00,45104,2015,599,156,119,3507,34,119,171,4106,14.59,1096,1822,No,Middle,4.24,114.07,68636,68462,71000,80990,78095,42,1959,1658,1289,1301,521,137,1
53,053,0625.00,45104,2015,2879,578,594,4194,165,697,845,7073,40.70,1679,2899,No,Middle,12.86,85.45,51988,68462,71000,60670,58505,69,3031,2743,1903,1903,996,132,1
